case,n,k,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
binding_visibility_toggle,100000,100000,2,32,728698600,0,0,0,0
binding_visibility_toggle,100000,100000,3,32,674251200,0,0,0,0
binding_visibility_toggle,100000,100000,4,32,700525100,0,0,0,0
binding_visibility_toggle,100000,100000,5,32,679677400,0,0,0,0
binding_visibility_toggle,100000,100000,6,32,604430200,0,0,0,0
product_selected_probe,100000,10000,0,32,59042800,0,0,0,0
product_selected_probe,100000,10000,1,32,56477300,0,0,0,0
product_selected_probe,100000,10000,2,32,55538600,0,0,0,0
product_selected_probe,100000,10000,3,32,59048000,0,0,0,0
product_selected_probe,100000,10000,4,32,55608200,0,0,0,0
product_selected_probe,100000,10000,5,32,54351600,0,0,0,0
product_selected_probe,100000,10000,6,32,54273600,0,0,0,0
transform_full_before_select,100000,10000,0,32,340513200,0,0,0,0
transform_full_before_select,100000,10000,1,32,339696300,0,0,0,0
transform_full_before_select,100000,10000,2,32,336774100,0,0,0,0
transform_full_before_select,100000,10000,3,32,343725700,0,0,0,0
transform_full_before_select,100000,10000,4,32,340718100,0,0,0,0
transform_full_before_select,100000,10000,5,32,350191100,0,0,0,0
transform_full_before_select,100000,10000,6,32,354180100,0,0,0,0
transform_selected,100000,10000,0,32,34877700,0,0,0,0
transform_selected,100000,10000,1,32,33843000,0,0,0,0
transform_selected,100000,10000,2,32,34988900,0,0,0,0
transform_selected,100000,10000,3,32,32671000,0,0,0,0
transform_selected,100000,10000,4,32,34933400,0,0,0,0
transform_selected,100000,10000,5,32,34354000,0,0,0,0
transform_selected,100000,10000,6,32,34576300,0,0,0,0
binding_full_live_map,100000,10000,0,32,172641500,0,0,0,0
binding_full_live_map,100000,10000,1,32,189529800,0,0,0,0
binding_full_live_map,100000,10000,2,32,193911100,0,0,0,0
binding_full_live_map,100000,10000,3,32,189420100,0,0,0,0
binding_full_live_map,100000,10000,4,32,199877800,0,0,0,0
binding_full_live_map,100000,10000,5,32,189136500,0,0,0,0
binding_full_live_map,100000,10000,6,32,187875700,0,0,0,0
binding_retained_lookup,100000,10000,0,32,16042900,0,0,0,0
binding_retained_lookup,100000,10000,1,32,23066700,0,0,0,0
binding_retained_lookup,100000,10000,2,32,20192900,0,0,0,0
binding_retained_lookup,100000,10000,3,32,17636900,0,0,0,0
binding_retained_lookup,100000,10000,4,32,23795200,0,0,0,0
binding_retained_lookup,100000,10000,5,32,24161200,0,0,0,0
binding_retained_lookup,100000,10000,6,32,21475900,0,0,0,0
binding_visibility_toggle,100000,10000,0,32,55293900,0,0,0,0
binding_visibility_toggle,100000,10000,1,32,53851900,0,0,0,0
binding_visibility_toggle,100000,10000,2,32,48738600,0,0,0,0
binding_visibility_toggle,100000,10000,3,32,42662700,0,0,0,0
binding_visibility_toggle,100000,10000,4,32,38519600,0,0,0,0
binding_visibility_toggle,100000,10000,5,32,41422000,0,0,0,0
binding_visibility_toggle,100000,10000,6,32,55095100,0,0,0,0
product_selected_probe,100000,1000,0,32,5525800,0,0,0,0
product_selected_probe,100000,1000,1,32,6055400,0,0,0,0
product_selected_probe,100000,1000,2,32,5415600,0,0,0,0
product_selected_probe,100000,1000,3,32,5695900,0,0,0,0
product_selected_probe,100000,1000,4,32,6896800,0,0,0,0
product_selected_probe,100000,1000,5,32,5313000,0,0,0,0
product_selected_probe,100000,1000,6,32,6155900,0,0,0,0
transform_full_before_select,100000,1000,0,32,345514200,0,0,0,0
transform_full_before_select,100000,1000,1,32,343601300,0,0,0,0
transform_full_before_select,100000,1000,2,32,352527400,0,0,0,0
transform_full_before_select,100000,1000,3,32,353112700,0,0,0,0
transform_full_before_select,100000,1000,4,32,366417300,0,0,0,0
transform_full_before_select,100000,1000,5,32,346343600,0,0,0,0
transform_full_before_select,100000,1000,6,32,338329700,0,0,0,0
transform_selected,100000,1000,0,32,3835300,0,0,0,0
transform_selected,100000,1000,1,32,3244200,0,0,0,0
transform_selected,100000,1000,2,32,4810500,0,0,0,0
transform_selected,100000,1000,3,32,3408600,0,0,0,0
transform_selected,100000,1000,4,32,3693800,0,0,0,0
transform_selected,100000,1000,5,32,3670300,0,0,0,0
transform_selected,100000,1000,6,32,3291600,0,0,0,0
binding_full_live_map,100000,1000,0,32,155429500,0,0,0,0
binding_full_live_map,100000,1000,1,32,169941200,0,0,0,0
binding_full_live_map,100000,1000,2,32,156460300,0,0,0,0
binding_full_live_map,100000,1000,3,32,166814800,0,0,0,0
binding_full_live_map,100000,1000,4,32,171608600,0,0,0,0
binding_full_live_map,100000,1000,5,32,179072100,0,0,0,0
binding_full_live_map,100000,1000,6,32,186727900,0,0,0,0
binding_retained_lookup,100000,1000,0,32,2276400,0,0,0,0
binding_retained_lookup,100000,1000,1,32,1430000,0,0,0,0
binding_retained_lookup,100000,1000,2,32,1645800,0,0,0,0
binding_retained_lookup,100000,1000,3,32,1606900,0,0,0,0
binding_retained_lookup,100000,1000,4,32,1739500,0,0,0,0
binding_retained_lookup,100000,1000,5,32,1512300,0,0,0,0
binding_retained_lookup,100000,1000,6,32,1407100,0,0,0,0
binding_visibility_toggle,100000,1000,0,32,4659800,0,0,0,0
binding_visibility_toggle,100000,1000,1,32,3522600,0,0,0,0
binding_visibility_toggle,100000,1000,2,32,4361600,0,0,0,0
binding_visibility_toggle,100000,1000,3,32,4965300,0,0,0,0
binding_visibility_toggle,100000,1000,4,32,4415900,0,0,0,0
binding_visibility_toggle,100000,1000,5,32,5059700,0,0,0,0
binding_visibility_toggle,100000,1000,6,32,5399500,0,0,0,0
parking_resample,128,128,0,512,26635000,0,0,0,0
parking_resample,128,128,1,512,26706700,0,0,0,0
parking_resample,128,128,2,512,23137500,0,0,0,0
parking_resample,128,128,3,512,25766700,0,0,0,0
parking_resample,128,128,4,512,25380100,0,0,0,0
parking_resample,128,128,5,512,28614400,0,0,0,0
parking_resample,128,128,6,512,26479700,0,0,0,0
parking_cached_copy_kernel,128,128,0,512,30900,0,0,0,0
parking_cached_copy_kernel,128,128,1,512,21600,0,0,0,0
parking_cached_copy_kernel,128,128,2,512,21500,0,0,0,0
parking_cached_copy_kernel,128,128,3,512,23000,0,0,0,0
parking_cached_copy_kernel,128,128,4,512,21500,0,0,0,0
parking_cached_copy_kernel,128,128,5,512,56400,0,0,0,0
parking_cached_copy_kernel,128,128,6,512,46900,0,0,0,0
